Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
242,12.0,0.0,0.0,352.0,2.0,216.0,15246.0,0.1,3174.7610322863775,0.0,0.0,4064.6719374656677,,,,,,,,,,,,,,,,,,,,,1433.0555344725387,854.2266606815176,2870.9600860523306,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,621.0,3.0,269.0,15515.0,0.1,3262.9780923398166,0.0,0.0,4089.2152757644653,,,,,,,,,,,,,,,,,,,,,1429.6719879676455,940.7614831927445,2884.161766948646,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,700.0,4.0,79.0,15594.0,0.1,1070.8705720760904,0.0,0.0,4096.676926374435,,,,,,,,,,,,,,,,,,,,,533.7195687327014,330.20490330516094,1030.7672298386542,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,764.0,5.0,64.0,15658.0,0.1,343.99082684747697,0.0,0.0,4102.923428058624,,,,,,,,,,,,,,,,,,,,,93.62617650615141,119.07969173459345,338.67576440412745,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,829.0,6.0,65.0,15723.0,0.1,731.1217897612961,0.0,0.0,4109.148890256882,,,,,,,,,,,,,,,,,,,,,367.81783030283407,234.33809069910356,708.6301825264825,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,1030.0,7.0,201.0,15924.0,0.1,2706.5895497863994,0.0,0.0,4127.818034172058,,,,,,,,,,,,,,,,,,,,,1326.2643650388288,720.3503213534503,2444.897763041916,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,1064.0,8.0,34.0,15958.0,0.1,390.667021171027,0.0,0.0,4131.204511642456,,,,,,,,,,,,,,,,,,,,,192.49054916846356,128.3956099099849,384.8917410897376,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,1319.0,9.0,255.0,16213.0,0.1,3385.3791872563293,0.0,0.0,4154.820698261261,,,,,,,,,,,,,,,,,,,,,1601.553683385064,903.2838411104361,2982.9459068609513,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,1384.0,10.0,65.0,16278.0,0.1,776.6935314162495,0.0,0.0,4160.925581693649,,,,,,,,,,,,,,,,,,,,,359.76410029256124,241.4474388791252,754.8177455706286,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,1437.0,11.0,53.0,16331.0,0.1,842.4655018140346,0.0,0.0,4166.700366735458,,,,,,,,,,,,,,,,,,,,,441.42213499649756,260.5536420068446,820.7107294073055,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,1501.0,12.0,64.0,16395.0,0.1,1020.1112599502844,0.0,0.0,4172.795951366425,,,,,,,,,,,,,,,,,,,,,512.4742882797391,318.7699430505817,989.2904972042924,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,1575.0,13.0,74.0,16469.0,0.1,926.6790705447985,0.0,0.0,4179.903156042099,,,,,,,,,,,,,,,,,,,,,462.92546957904034,285.54017630505126,894.2101118094569,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,1607.0,14.0,32.0,16501.0,0.1,276.3192478349387,0.0,0.0,4183.069543838501,,,,,,,,,,,,,,,,,,,,,125.20941843077851,92.81626921857833,272.8579895662969,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,1639.0,15.0,32.0,16533.0,0.1,98.86848415207993,0.0,0.0,4186.244405031204,,,,,,,,,,,,,,,,,,,,,25.54000820779254,33.4585593940806,98.24760084351672,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,1845.0,16.0,206.0,16739.0,0.1,3439.3019943041418,0.0,0.0,4205.416846752167,,,,,,,,,,,,,,,,,,,,,1596.3776094153036,951.8610361736262,3116.6784469801028,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,1886.0,17.0,41.0,16780.0,0.1,556.0733980384838,0.0,0.0,4209.492184877396,,,,,,,,,,,,,,,,,,,,,261.14963808184837,184.4822300164537,546.4586336858661,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,1997.0,18.0,111.0,16891.0,0.1,1352.582001225522,0.0,0.0,4219.771133184433,,,,,,,,,,,,,,,,,,,,,664.3147514372959,403.6545076912455,1281.4045915945792,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,2126.0,19.0,129.0,17020.0,0.1,1485.6966375551092,0.0,0.0,4231.896788597107,,,,,,,,,,,,,,,,,,,,,720.0468212550367,429.17518657686753,1395.600402818445,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,2211.0,20.0,85.0,17105.0,0.1,1160.6237371058255,0.0,0.0,4239.947446107864,,,,,,,,,,,,,,,,,,,,,580.9385217583056,357.368714534205,1113.4697888643093,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,93.0,1.0,93.0,17198.0,0.1,1126.9837970806968,0.0,0.0,4611.071339130402,,,,,,,,,,,,,,,,,,,,,519.3378267567126,370.972968071173,1080.8459903269866,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,179.0,2.0,86.0,17284.0,0.1,1239.9942998121958,0.0,0.0,4619.348879575729,,,,,,,,,,,,,,,,,,,,,576.2154076403119,370.366491434959,1192.8242303916827,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,306.0,3.0,127.0,17411.0,0.1,1323.6756127911658,0.0,0.0,4631.247997522354,,,,,,,,,,,,,,,,,,,,,596.0071598290453,380.63951536144094,1250.4824178461522,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,464.0,4.0,158.0,17569.0,0.1,1770.2145378426605,0.0,0.0,4645.834666490555,,,,,,,,,,,,,,,,,,,,,842.8554416741164,481.8412970002528,1640.32238250077,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,580.0,5.0,116.0,17685.0,0.1,1136.8273201515085,0.0,0.0,4656.610641002655,,,,,,,,,,,,,,,,,,,,,569.2542467768184,311.10287755914277,1072.938631850467,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,609.0,6.0,29.0,17714.0,0.1,247.5497329944382,0.0,0.0,4659.459869861603,,,,,,,,,,,,,,,,,,,,,125.44853517770224,84.11980848224466,244.40028163727777,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,684.0,7.0,75.0,17789.0,0.1,972.4489457824909,0.0,0.0,4666.496856689453,,,,,,,,,,,,,,,,,,,,,486.07323888549706,292.674766545233,937.868251500829,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,722.0,8.0,38.0,17827.0,0.1,346.84483722326377,0.0,0.0,4670.287509441376,,,,,,,,,,,,,,,,,,,,,172.81289970531202,112.00873673306366,340.9595251251871,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,791.0,9.0,69.0,17896.0,0.1,767.6067251369145,0.0,0.0,4676.832812070847,,,,,,,,,,,,,,,,,,,,,396.8486973243846,222.1475253999269,741.7068369886728,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,920.0,10.0,129.0,18025.0,0.1,1900.8324747996753,0.0,0.0,4689.208317756653,,,,,,,,,,,,,,,,,,,,,983.6972900182711,568.171426387779,1777.488724347289,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,997.0,11.0,77.0,18102.0,0.1,1206.703265198439,0.0,0.0,4696.506749629974,,,,,,,,,,,,,,,,,,,,,599.0058648330287,368.2613797035108,1162.9044596210786,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,1192.0,12.0,195.0,18297.0,0.1,2792.667752451023,0.0,0.0,4714.994841575623,,,,,,,,,,,,,,,,,,,,,1241.8540911096543,805.5378170526403,2555.6148788274118,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,1498.0,13.0,306.0,18603.0,0.1,4525.154995472779,0.0,0.0,4743.203407764435,,,,,,,,,,,,,,,,,,,,,2084.2844456977678,1148.5686664370178,3895.150360660224,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,1608.0,14.0,110.0,18713.0,0.1,1385.358638981012,0.0,0.0,4753.426594495773,,,,,,,,,,,,,,,,,,,,,678.4950850377192,410.610908907095,1313.3495654081141,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,2071.0,15.0,463.0,19176.0,0.1,5748.97018079114,0.0,0.0,4796.083068370819,,,,,,,,,,,,,,,,,,,,,2580.64012778868,1413.681775667826,4563.255749868973,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,2295.0,16.0,224.0,19400.0,0.1,3643.601347647717,0.0,0.0,4816.945604562759,,,,,,,,,,,,,,,,,,,,,1702.7596647771857,1006.8306672467658,3268.7173487177142,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,2506.0,17.0,211.0,19611.0,0.1,3081.6252337121905,0.0,0.0,4836.714658737183,,,,,,,,,,,,,,,,,,,,,1395.3280091301276,836.6128106960598,2792.7938186291717,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,2634.0,18.0,128.0,19739.0,0.1,1643.070762956853,0.0,0.0,4848.673020839691,,,,,,,,,,,,,,,,,,,,,776.5734740877758,483.9051076908037,1546.7613341806455,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,2800.0,19.0,166.0,19905.0,0.1,1859.948941014546,0.0,0.0,4864.179769515991,,,,,,,,,,,,,,,,,,,,,912.260333893936,510.9108254742556,1711.9358854231152,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,2901.0,20.0,101.0,20006.0,0.1,1310.7030567524678,0.0,0.0,4873.663716316223,,,,,,,,,,,,,,,,,,,,,681.2564231387136,367.6042237143297,1244.3836809937648,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,307.0,1.0,307.0,20313.0,0.1,4374.449523482061,0.0,0.0,5372.5095427036285,,,,,,,,,,,,,,,,,,,,,1958.369659880664,1126.3148076572138,3780.7878327764165,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,536.0,2.0,229.0,20542.0,0.1,2810.811333633273,0.0,0.0,5393.7756288051605,,,,,,,,,,,,,,,,,,,,,1315.5323902988584,775.0302394713533,2514.5810638013722,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,696.0,3.0,160.0,20702.0,0.1,1771.7805658164236,0.0,0.0,5408.763778209686,,,,,,,,,,,,,,,,,,,,,878.702131480892,497.97976243817067,1634.4555013266324,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,923.0,4.0,227.0,20929.0,0.1,2622.0881043438962,0.0,0.0,5429.971382141113,,,,,,,,,,,,,,,,,,,,,1180.8595349188192,719.2042050753793,2358.7481274240467,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,1103.0,5.0,180.0,21109.0,0.1,1814.8421928060063,0.0,0.0,5446.931109428406,,,,,,,,,,,,,,,,,,,,,912.8574552577228,504.8425042663027,1653.8338647552634,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,1158.0,6.0,55.0,21164.0,0.1,644.176686102193,0.0,0.0,5452.272679567337,,,,,,,,,,,,,,,,,,,,,323.85489060300665,204.8109933674056,627.6192780558616,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,1245.0,7.0,87.0,21251.0,0.1,968.2658215594234,0.0,0.0,5460.466473340988,,,,,,,,,,,,,,,,,,,,,469.55507804396456,282.05485280116784,929.2721447870281,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,1275.0,8.0,30.0,21281.0,0.1,243.79798975934364,0.0,0.0,5463.532022953033,,,,,,,,,,,,,,,,,,,,,111.81402098789499,81.72770220060123,240.92517856165162,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,1322.0,9.0,47.0,21328.0,0.1,497.63304122337775,0.0,0.0,5468.114624261856,,,,,,,,,,,,,,,,,,,,,243.3405421557893,159.97672301278834,487.1698883488652,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,1371.0,10.0,49.0,21377.0,0.1,501.63304165565137,0.0,0.0,5472.736634492874,,,,,,,,,,,,,,,,,,,,,243.7450570106133,156.9644825709971,490.6703839596669,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,1501.0,11.0,130.0,21507.0,0.1,1784.311177724542,0.0,0.0,5484.983569860458,,,,,,,,,,,,,,,,,,,,,844.1154872180309,543.5615836737942,1677.930347150152,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,1573.0,12.0,72.0,21579.0,0.1,1044.0313583416096,0.0,0.0,5492.073483943939,,,,,,,,,,,,,,,,,,,,,516.4196777887014,327.2641701224716,1008.8658644037665,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,1636.0,13.0,63.0,21642.0,0.1,686.7770956689427,0.0,0.0,5498.107617616653,,,,,,,,,,,,,,,,,,,,,334.86860793085566,212.9793554402406,667.0137338232114,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,1665.0,14.0,29.0,21671.0,0.1,322.72823437782745,0.0,0.0,5500.964730501175,,,,,,,,,,,,,,,,,,,,,158.42524465927735,112.63998004150261,318.77112576310896,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,1710.0,15.0,45.0,21716.0,0.1,101.26167341021348,0.0,0.0,5505.367067813873,,,,,,,,,,,,,,,,,,,,,16.60289608729735,29.560765278313816,100.71587411864816,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,1789.0,16.0,79.0,21795.0,0.1,395.3624027764871,0.0,0.0,5512.727659702301,,,,,,,,,,,,,,,,,,,,,91.39835037442106,130.16747840938186,388.91938294341224,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,1984.0,17.0,195.0,21990.0,0.1,2997.298887656713,0.0,0.0,5530.936781644821,,,,,,,,,,,,,,,,,,,,,1348.2438572494661,811.5813409706631,2739.868332289315,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,2378.0,18.0,394.0,22384.0,0.1,5187.456131569097,0.0,0.0,5566.986579656601,,,,,,,,,,,,,,,,,,,,,2306.889572111368,1264.0145296432497,4287.111576198042,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,2524.0,19.0,146.0,22530.0,0.1,1724.3033986764672,0.0,0.0,5580.5481107234955,,,,,,,,,,,,,,,,,,,,,882.4106872939269,490.07940996762756,1598.667174012404,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,2586.0,20.0,62.0,22592.0,0.1,808.9215844195897,0.0,0.0,5586.292896986008,,,,,,,,,,,,,,,,,,,,,427.2534135966941,256.1312768860056,783.9990869514104,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,62.0,1.0,62.0,22654.0,0.1,797.9956462690573,0.0,0.0,6000.244256734848,,,,,,,,,,,,,,,,,,,,,407.23599139476505,228.74615466914724,774.2948301680879,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,628.0,2.0,566.0,23220.0,0.1,8207.17963009409,0.0,0.0,6052.278363227844,,,,,,,,,,,,,,,,,,,,,3374.3436903468564,1806.89075850347,6309.914620684516,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,805.0,3.0,177.0,23397.0,0.1,1975.81407559731,0.0,0.0,6068.834813117981,,,,,,,,,,,,,,,,,,,,,955.521449763794,547.7344272955118,1810.3055798432279,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,1068.0,4.0,263.0,23660.0,0.1,3357.779761996798,0.0,0.0,6093.106639146805,,,,,,,,,,,,,,,,,,,,,1550.0623956798474,866.2664545398505,2956.0224407921387,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,1138.0,5.0,70.0,23730.0,0.1,664.7236699142619,0.0,0.0,6099.784600734711,,,,,,,,,,,,,,,,,,,,,335.70437747359387,196.4167323793116,642.5087384592906,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,1275.0,6.0,137.0,23867.0,0.1,1558.0410883657955,0.0,0.0,6112.730983734131,,,,,,,,,,,,,,,,,,,,,755.7087125566445,446.6507722776359,1457.4223820873276,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,1360.0,7.0,85.0,23952.0,0.1,910.5955141072608,0.0,0.0,6120.700863361359,,,,,,,,,,,,,,,,,,,,,442.037036574477,267.8154710453792,874.7710332939854,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,1650.0,8.0,290.0,24242.0,0.1,3817.183175693823,0.0,0.0,6147.531261444092,,,,,,,,,,,,,,,,,,,,,1781.6063954612252,989.374781955032,3307.128270422643,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,1692.0,9.0,42.0,24284.0,0.1,314.44485083062096,0.0,0.0,6151.960826158524,,,,,,,,,,,,,,,,,,,,,124.36000402774545,104.54299996629247,309.8411030264054,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,1750.0,10.0,58.0,24342.0,0.1,694.1233058931751,0.0,0.0,6157.527819395065,,,,,,,,,,,,,,,,,,,,,332.6761867416965,220.64547578754176,676.1797704232331,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,1836.0,11.0,86.0,24428.0,0.1,1348.5418307762284,0.0,0.0,6165.550525903702,,,,,,,,,,,,,,,,,,,,,679.8963770344034,407.01017014679036,1292.6547592149398,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,1925.0,12.0,89.0,24517.0,0.1,1193.7458110325779,0.0,0.0,6173.968983888626,,,,,,,,,,,,,,,,,,,,,595.7028946759724,359.5438210356508,1143.0131366666133,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,2024.0,13.0,99.0,24616.0,0.1,1092.728359772955,0.0,0.0,6183.3280918598175,,,,,,,,,,,,,,,,,,,,,544.0050493066184,313.1862315181887,1040.952724387651,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,2336.0,14.0,312.0,24928.0,0.1,4039.5989889829198,0.0,0.0,6211.9437136650085,,,,,,,,,,,,,,,,,,,,,1833.7559597543343,1054.947325624479,3474.412480087261,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,2356.0,15.0,20.0,24948.0,0.1,85.0311253126691,0.0,0.0,6214.084631443024,,,,,,,,,,,,,,,,,,,,,31.782903108666016,30.478130447573907,84.56451170940285,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,2784.0,16.0,428.0,25376.0,0.1,5493.1666245286215,0.0,0.0,6253.306496620178,,,,,,,,,,,,,,,,,,,,,2513.418672662766,1330.8604507510909,4426.271549456316,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,2836.0,17.0,52.0,25428.0,0.1,833.9041680063796,0.0,0.0,6258.242887020111,,,,,,,,,,,,,,,,,,,,,409.1629865887695,267.9772661610851,814.2553892268285,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,3263.0,18.0,427.0,25855.0,0.1,6201.842122789626,0.0,0.0,6297.45868062973,,,,,,,,,,,,,,,,,,,,,2697.3349440608476,1506.499198016737,5060.19543234491,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,3388.0,19.0,125.0,25980.0,0.1,1472.672375377314,0.0,0.0,6309.060024261475,,,,,,,,,,,,,,,,,,,,,733.9973909706104,415.2612281325658,1383.6886952077084,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,3492.0,20.0,104.0,26084.0,0.1,1373.6126468241555,0.0,0.0,6318.94544839859,,,,,,,,,,,,,,,,,,,,,694.8484455581112,411.2707800923281,1303.9550145602184,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,120.0,1.0,120.0,26204.0,0.1,1647.2364647672239,0.0,0.0,6885.516218662262,,,,,,,,,,,,,,,,,,,,,782.5780510312004,502.127912064708,1556.4384190431476,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,425.0,2.0,305.0,26509.0,0.1,4264.152522974688,0.0,0.0,6913.924580335617,,,,,,,,,,,,,,,,,,,,,1869.9676687844742,1079.296895294327,3701.2111049943105,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,639.0,3.0,214.0,26723.0,0.1,2423.985604192951,0.0,0.0,6933.927843570709,,,,,,,,,,,,,,,,,,,,,1140.7848872581408,658.5194324258018,2184.223901899605,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,777.0,4.0,138.0,26861.0,0.1,1475.2226853333332,0.0,0.0,6946.980460643768,,,,,,,,,,,,,,,,,,,,,714.4216534921226,424.80601302034694,1379.3898975566365,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,881.0,5.0,104.0,26965.0,0.1,1070.7720194616993,0.0,0.0,6956.749055147171,,,,,,,,,,,,,,,,,,,,,536.8073696302116,312.98236737902795,1016.9769900232137,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,917.0,6.0,36.0,27001.0,0.1,231.3368797665139,0.0,0.0,6960.309165477753,,,,,,,,,,,,,,,,,,,,,96.86953328988454,78.93821340036003,228.30596018248278,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,985.0,7.0,68.0,27069.0,0.1,835.3468945923704,0.0,0.0,6966.6685383319855,,,,,,,,,,,,,,,,,,,,,412.30013695455045,257.28902847270876,808.927531414759,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,1066.0,8.0,81.0,27150.0,0.1,647.9427415816749,0.0,0.0,6974.267244100571,,,,,,,,,,,,,,,,,,,,,267.1180219626613,217.78480136318836,627.5606755932102,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,1104.0,9.0,38.0,27188.0,0.1,358.01264189997096,0.0,0.0,6978.012678146362,,,,,,,,,,,,,,,,,,,,,171.02811760073348,115.80016911342082,352.21765652653966,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,1137.0,10.0,33.0,27221.0,0.1,274.37756652375083,0.0,0.0,6981.273095607758,,,,,,,,,,,,,,,,,,,,,122.11374957849317,94.08381288495247,270.889320539419,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,1159.0,11.0,22.0,27243.0,0.1,250.3810671608486,0.0,0.0,6983.681048870087,,,,,,,,,,,,,,,,,,,,,117.02117545078941,85.62234635135731,248.3029589158039,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,1276.0,12.0,117.0,27360.0,0.1,1744.0891963755876,0.0,0.0,6994.530792951584,,,,,,,,,,,,,,,,,,,,,848.6211047005944,512.0014732071612,1648.0950691688854,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
